STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
06,073,012003,1400000US06073012003,06073012003,120.03,CT,1090715,0,"POLYGON ((-117.083485 32.677656, -117.08013199999999 32.679863, -117.074037 32.681692999999996, -117.070773 32.684779999999996, -117.070733 32.685995, -117.069445 32.687931, -117.068432 32.688533, -117.066449 32.689048, -117.064344 32.688863999999995, -117.06397 32.687883, -117.065904 32.687203, -117.065653 32.686817, -117.064684 32.683937, -117.066614 32.683271999999995, -117.072835 32.681556, -117.071491 32.678126, -117.070828 32.67638, -117.078936 32.674107, -117.082532 32.673076, -117.08473000000001 32.677154, -117.083485 32.677656))"
06,029,000200,1400000US06029000200,06029000200,2,CT,2842591,0,"POLYGON ((-119.061144 35.421324, -119.058702 35.419976, -119.057738 35.419666, -119.055324 35.419489, -119.039061 35.41939, -119.034482 35.419384, -119.022987 35.419360999999995, -119.021171 35.419439, -119.012809 35.419416, -119.012801 35.415748, -119.01455 35.415312, -119.021115 35.413134, -119.021705 35.412943999999996, -119.029989 35.412974999999996, -119.03242 35.412161, -119.034419 35.412552999999996, -119.034952 35.412712, -119.036884 35.411147, -119.037513 35.411319999999996, -119.03893099999999 35.410813, -119.041224 35.412416, -119.043854 35.414107, -119.048907 35.412803, -119.051492 35.412986, -119.059013 35.417139999999996, -119.060458 35.418741, -119.061144 35.421324))"
06,079,010404,1400000US06079010404,06079010404,104.04,CT,12366191,1128012,"POLYGON ((-121.12770268548401 35.5947043070155, -121.125582 35.595304, -121.124467 35.59357, -121.124706 35.593255, -121.124679 35.593057, -121.124409 35.592490999999995, -121.124268 35.592293, -121.12380999999999 35.591826999999995, -121.123729 35.591656, -121.123512 35.591499, -121.121569 35.590509, -121.118844 35.590168999999996, -121.117198 35.592088, -121.116061 35.592411999999996, -121.113713 35.591561999999996, -121.112548 35.590287, -121.10985099999999 35.590492, -121.10712 35.591761999999996, -121.101603 35.58967, -121.09974 35.590582999999995, -121.097836 35.588741999999996, -121.09478899999999 35.588518, -121.092185 35.587815, -121.092104 35.586458, -121.089662 35.584931, -121.08565899999999 35.583311, -121.080534 35.582257, -121.076244 35.582235, -121.072893 35.580312, -121.069886 35.579153, -121.066039 35.576186, -121.064929 35.574653, -121.066079 35.572300999999996, -121.064741 35.569328999999996, -121.065474 35.567428, -121.067996 35.566296, -121.069294 35.567389, -121.072334 35.568405999999996, -121.07419 35.567229999999995, -121.074713 35.56585, -121.073036 35.562801, -121.072884 35.556329, -121.073152 35.553837, -121.071571 35.551721, -121.07157 35.551308999999996, -121.074764 35.554232, -121.07633200000001 35.555078, -121.07855 35.555673, -121.082348 35.555371, -121.087839 35.554851, -121.090184 35.555416, -121.09249 35.556984, -121.094918 35.560791, -121.097768 35.564655, -121.101851 35.567848, -121.107393 35.569950999999996, -121.110017 35.571479, -121.111636 35.571421, -121.112205470761 35.5693740773921, -121.113331 35.571293, -121.115608 35.577072, -121.11635057771001 35.5773786999293, -121.118465 35.578252, -121.11891750388801 35.5787687738936, -121.121066823234 35.5812233652361, -121.121408 35.581613, -121.122744131754 35.5849236793527, -121.126027 35.593058, -121.12770268548401 35.5947043070155))"
06,083,002707,1400000US06083002707,06083002707,27.07,CT,1159855,5254,"POLYGON ((-120.475518 34.639136, -120.466844 34.639085, -120.46173 34.639057, -120.457841 34.639023, -120.457938 34.637304, -120.45797 34.634074999999996, -120.457971 34.632525, -120.45673099999999 34.631461, -120.458099 34.631629, -120.459259 34.631040999999996, -120.459507 34.631029999999996, -120.461856 34.631053, -120.466635 34.631082, -120.466651 34.634184999999995, -120.466874 34.634143, -120.475562 34.634287, -120.475518 34.639136))"
06,107,002007,1400000US06107002007,06107002007,20.07,CT,28997223,292710,"POLYGON ((-119.384755 36.298172, -119.36734 36.298134, -119.35387399999999 36.298203, -119.353789 36.298204, -119.34939 36.298226, -119.340443 36.298249, -119.331485 36.298376999999995, -119.325917 36.298392, -119.32257899999999 36.298404, -119.313669 36.298471, -119.31006099999999 36.298415999999996, -119.30843899999999 36.298392, -119.305143 36.298339999999996, -119.296008 36.298199, -119.28748999999999 36.298128999999996, -119.28718 36.297989, -119.287533 36.291228, -119.287597 36.285168999999996, -119.278655 36.285598, -119.278621 36.277111999999995, -119.27848900000001 36.256765, -119.28748 36.256386, -119.296308 36.255842, -119.296615 36.270264, -119.311154 36.269532, -119.313202 36.269435, -119.31336 36.26943, -119.353867 36.26912, -119.360274 36.269110999999995, -119.361475 36.268668999999996, -119.36392599999999 36.26656, -119.366097 36.269056, -119.37107 36.276224, -119.382532 36.29358, -119.384755 36.298172))"
06,083,002808,1400000US06083002808,06083002808,28.08,CT,29919300,1674,"POLYGON ((-120.487375 34.708829, -120.478028 34.724689999999995, -120.483544 34.727241, -120.481912 34.729842, -120.481004 34.734704, -120.479522 34.735742, -120.480228 34.738279, -120.476897 34.743964, -120.47648699999999 34.756052, -120.465063 34.749998, -120.455464 34.744534, -120.455317 34.754146, -120.455249 34.761291, -120.45319599999999 34.760791, -120.44876 34.761581, -120.443361 34.763321, -120.44048 34.76367, -120.43313 34.767016999999996, -120.429209 34.772449, -120.427601 34.769161, -120.426108 34.76754, -120.424129 34.766473999999995, -120.426808 34.757290999999995, -120.427838 34.756855, -120.431316 34.757745, -120.432676 34.753627, -120.433876 34.752784, -120.435581 34.749621, -120.43701300000001 34.745433999999996, -120.439663 34.743845, -120.437867 34.743317999999995, -120.437093 34.739523, -120.438383 34.738305, -120.43728300000001 34.737674, -120.438074 34.735113999999996, -120.440631 34.735794, -120.440618 34.731867, -120.443038 34.730179, -120.443434 34.728693, -120.442022 34.728728, -120.441213 34.727697, -120.439513 34.727520999999996, -120.437693 34.725756, -120.435583 34.722263999999996, -120.434837 34.721402999999995, -120.433886 34.719184999999996, -120.433537 34.716418, -120.437043 34.707913999999995, -120.438885 34.706085, -120.447875 34.690521, -120.450038 34.686786999999995, -120.45228399999999 34.683487, -120.454551 34.680163, -120.456155 34.677918999999996, -120.456458 34.677177, -120.456836 34.679541, -120.459449 34.684114, -120.458781 34.688784999999996, -120.47841199999999 34.68888, -120.477845 34.692323, -120.475646 34.696751, -120.475148 34.699597, -120.47378499999999 34.703027, -120.475534 34.703942999999995, -120.48514399999999 34.706976, -120.486418 34.707707, -120.487375 34.708829))"
06,111,000702,1400000US06111000702,06111000702,7.02,CT,790244,0,"POLYGON ((-119.092521 34.348892, -119.087987 34.351517, -119.085454 34.352942999999996, -119.08491000000001 34.352149, -119.083211 34.350102, -119.081673 34.350954, -119.07951 34.351644, -119.080162 34.347681, -119.080144 34.347598, -119.081185 34.347147, -119.082407 34.346295, -119.083376 34.345124, -119.085242 34.340429, -119.086175 34.341559, -119.089008 34.344851999999996, -119.092521 34.348892))"
06,029,006100,1400000US06029006100,06029006100,61,CT,15147168,223385,"POLYGON ((-118.467424 35.141265, -118.465858 35.140625, -118.459229 35.139616, -118.45567199999999 35.139603, -118.436587 35.139587, -118.435397 35.139517, -118.433204 35.138996, -118.418879 35.1328, -118.41334499999999 35.1302, -118.411506 35.127556, -118.411404 35.127306, -118.414132 35.127677999999996, -118.414271 35.124583, -118.414276 35.124327, -118.414532 35.109761999999996, -118.432455 35.109711, -118.43668 35.109677, -118.450135 35.10959, -118.461327 35.109528, -118.467795 35.109484, -118.467777 35.118036, -118.467752 35.120163, -118.467786 35.120625, -118.467713 35.124229, -118.46771799999999 35.127976, -118.46714399999999 35.133371, -118.46727899999999 35.135427, -118.468532 35.139753, -118.467424 35.141265))"
06,007,002602,1400000US06007002602,06007002602,26.02,CT,18244927,7521121,"POLYGON ((-121.508436 39.538739, -121.501079 39.534461, -121.494928 39.531743999999996, -121.491353 39.531816, -121.490939 39.532429, -121.486983 39.533902999999995, -121.480665 39.534893, -121.480402 39.535015, -121.479361 39.535913, -121.477825 39.541784, -121.475707 39.547111, -121.47169 39.549611, -121.469243 39.553351, -121.4676 39.555765, -121.466433 39.555898, -121.464331 39.555814999999996, -121.458173 39.558096, -121.45572899999999 39.55721, -121.454212 39.555776, -121.45142 39.554325, -121.446799 39.554120999999995, -121.445328 39.555709, -121.443645 39.554531999999995, -121.440154 39.555372, -121.438138 39.554038, -121.436213 39.549467, -121.432572 39.549960999999996, -121.430007 39.549859, -121.430076 39.54945, -121.430729 39.547744, -121.43327099999999 39.546377, -121.434657 39.541066, -121.43620899999999 39.539446999999996, -121.43625 39.538253999999995, -121.43472299999999 39.535584, -121.43336 39.532291, -121.433534 39.530113, -121.432382 39.527642, -121.432478 39.526016999999996, -121.434288 39.522104, -121.435304 39.521186, -121.440956 39.517838, -121.443986 39.514828, -121.448441 39.512712, -121.449292 39.511336, -121.450813 39.506279, -121.453812 39.504138999999995, -121.45815999999999 39.503381999999995, -121.459746 39.503668, -121.472623 39.505969, -121.474544 39.506569999999996, -121.477347 39.508936, -121.478611 39.51175, -121.48020000000001 39.512668, -121.48191800000001 39.512685999999995, -121.48692299999999 39.510692, -121.48904999999999 39.510152, -121.490822 39.509689, -121.49368 39.508041, -121.496931 39.505882, -121.498339 39.504871, -121.501285 39.505922999999996, -121.507246 39.506251999999996, -121.504097 39.507995, -121.50347 39.509253, -121.503814 39.512571, -121.504913 39.514246, -121.50822099999999 39.517789, -121.507734 39.519736, -121.507606 39.520475, -121.509024 39.522949, -121.507749 39.523410999999996, -121.507119 39.524611, -121.508023 39.533774, -121.509552 39.538823, -121.508436 39.538739))"
06,001,407700,1400000US06001407700,06001407700,4077,CT,917996,0,"POLYGON ((-122.199497 37.778386, -122.19592399999999 37.780924, -122.193629 37.782553, -122.19353699999999 37.782575, -122.192015 37.781062, -122.188298 37.777873, -122.187944 37.777823, -122.185933 37.775838, -122.185069 37.775653, -122.19034500000001 37.771575999999996, -122.19592 37.772639, -122.199324 37.775641, -122.201116 37.777237, -122.199497 37.778386))"
06,099,001900,1400000US06099001900,06099001900,19,CT,2847993,0,"POLYGON ((-120.98449 37.643575, -120.984174 37.644236, -120.97521499999999 37.648208, -120.968969 37.648768, -120.965686 37.649811, -120.962374 37.651937, -120.95736099999999 37.652452, -120.957337 37.650456999999996, -120.957265 37.645212, -120.957164 37.638177, -120.96325999999999 37.638182, -120.971996 37.638194999999996, -120.972089 37.638194, -120.979917 37.638213, -120.982029 37.638155999999995, -120.98408599999999 37.637727, -120.985108 37.642012, -120.98449 37.643575))"
06,061,020711,1400000US06061020711,06061020711,207.11,CT,2766187,0,"POLYGON ((-121.254144 38.744257999999995, -121.24699799999999 38.744268, -121.240704 38.744231, -121.235852 38.744105999999995, -121.226215 38.743857, -121.225841 38.736689999999996, -121.225988 38.731063, -121.229991 38.734572, -121.231172 38.734052999999996, -121.233411 38.732606, -121.233332 38.734559, -121.235285 38.735068999999996, -121.241186 38.734626, -121.243847 38.737390999999995, -121.243984 38.73325, -121.244558 38.732409, -121.244979 38.732299, -121.245351 38.732382, -121.246227 38.732112, -121.247089 38.732178, -121.247531 38.732397, -121.247566 38.732644, -121.247377 38.7331, -121.248656 38.733202, -121.253745 38.733267999999995, -121.253742 38.737808, -121.253578 38.739917, -121.254125 38.742428, -121.254144 38.744257999999995))"
06,071,007000,1400000US06071007000,06071007000,70,CT,2274110,0,"POLYGON ((-117.321202 34.06649, -117.320776 34.068605, -117.31986599999999 34.072950999999996, -117.3191 34.076678, -117.318363 34.076681, -117.318228 34.081247, -117.313853 34.084793999999995, -117.313866 34.084891999999996, -117.311793 34.084865, -117.30928399999999 34.084981, -117.309219 34.082322, -117.306544 34.07989, -117.306583 34.079601, -117.305665 34.07864, -117.30532099999999 34.078279, -117.304776 34.077611999999995, -117.304425 34.076205, -117.306876 34.074093999999995, -117.30483 34.074598, -117.304873 34.07376, -117.304865 34.074435, -117.306971 34.073598, -117.309654 34.07076, -117.309752 34.066173, -117.308594 34.065309, -117.313759 34.065037, -117.322936 34.065847999999995, -117.321202 34.06649))"
06,037,431001,1400000US06037431001,06037431001,4310.01,CT,1760407,0,"POLYGON ((-118.02070499999999 34.151112, -118.012541 34.151216999999995, -118.009804 34.151250999999995, -118.005417 34.151295999999995, -117.99665999999999 34.151412, -117.991216 34.151495, -117.99074 34.151485, -117.990734 34.144928, -117.994963 34.144873, -117.996555 34.144853999999995, -117.998717 34.144833, -117.998741 34.145928999999995, -118.003101 34.145866, -118.0053 34.145855, -118.009706 34.145790999999996, -118.014313 34.145731999999995, -118.020596 34.145649, -118.02070499999999 34.151112))"
06,059,099227,1400000US06059099227,06059099227,992.27,CT,1722772,0,"POLYGON ((-117.9286 33.731004999999996, -117.92701 33.730897999999996, -117.92633000000001 33.73097, -117.92412999999999 33.73099, -117.91999 33.73101, -117.915584 33.731018999999996, -117.915583 33.729417, -117.915345 33.728826, -117.915191 33.728795, -117.915502 33.727526999999995, -117.917926 33.721379999999996, -117.920684 33.716611, -117.92201 33.714493, -117.922322 33.714694, -117.92471 33.716139999999996, -117.92844 33.71636, -117.92851999999999 33.7237, -117.9286 33.731004999999996))"
06,073,020710,1400000US06073020710,06073020710,207.10,CT,24616986,984556,"POLYGON ((-117.070846 33.057424999999995, -117.070151 33.058914, -117.069961 33.059494, -117.069203 33.062163999999996, -117.069031 33.065418, -117.06954999999999 33.06928, -117.064106 33.067873999999996, -117.062155 33.068197, -117.061145 33.068832, -117.058776 33.073995, -117.052265 33.073256, -117.046051 33.071508, -117.04290499999999 33.071987, -117.03781599999999 33.074218, -117.035924 33.075638999999995, -117.03467599999999 33.077265, -117.031672 33.083492, -117.02957599999999 33.085465, -117.028238 33.085633, -117.027004 33.085640999999995, -117.026667 33.085726, -117.025667 33.086292, -117.02527 33.086413, -117.024517 33.086445, -117.023866 33.086613, -117.022794 33.087422, -117.02211199999999 33.087987, -117.021603 33.08854, -117.020634 33.089847999999996, -117.02044599999999 33.090365, -117.020592 33.092369999999995, -117.02103 33.097521, -117.018279 33.098833, -117.015458 33.098864999999996, -117.01360199999999 33.098062, -117.011871 33.096382, -117.006101 33.0955, -116.99514500000001 33.091735, -116.994049 33.091212999999996, -116.992552 33.090087, -116.990983 33.086483, -116.989623 33.085856, -116.988231 33.086051999999995, -116.982523 33.088374, -116.980487 33.088702, -116.972247 33.090993, -116.969127 33.091561, -116.963799 33.0933, -116.96221299999999 33.094308999999996, -116.961579 33.094588, -116.960385 33.094783, -116.957689 33.094657, -116.956702 33.094349, -116.955953 33.093703999999995, -116.953656 33.091248, -116.950681 33.090579, -116.94798399999999 33.090593999999996, -116.947982 33.087773999999996, -116.950636 33.087754, -116.954931 33.087624999999996, -116.954895 33.086096999999995, -116.955895 33.085370999999995, -116.96037 33.084792, -116.962838 33.083895999999996, -116.969919 33.082259, -116.973548 33.078522, -116.974294 33.075882, -116.97473 33.075156, -116.977721 33.073693999999996, -116.974084 33.069565, -116.972627 33.067226999999995, -116.97239 33.064961, -116.971619 33.064378, -116.970963 33.062737999999996, -116.971175 33.056733, -116.973467 33.058744, -116.977538 33.061408, -116.978484 33.062312, -116.980186 33.06264, -116.982208 33.064018, -116.982365 33.065394999999995, -116.983702 33.066964, -116.993293 33.067195, -116.996933 33.068214, -116.999659 33.067318, -117.000452 33.066232, -117.012147 33.066353, -117.014054 33.066375, -117.014708 33.065559, -117.01862299999999 33.064703, -117.020947 33.062847, -117.023167 33.0626, -117.027159 33.063352, -117.027461 33.06241, -117.02999 33.061892, -117.030099 33.06061, -117.030742 33.058077, -117.034239 33.05663, -117.03457399999999 33.056585999999996, -117.034761 33.056537999999996, -117.035065 33.056408, -117.03524999999999 33.05626, -117.03553099999999 33.055901999999996, -117.037722 33.05388, -117.03974099999999 33.052592, -117.043036 33.052308, -117.045626 33.051226, -117.047855 33.051576, -117.051454 33.051445, -117.056607 33.052744, -117.05806799999999 33.053415, -117.061129 33.053909, -117.064077 33.053858999999996, -117.067129 33.052909, -117.070683 33.055631, -117.07169400000001 33.055927, -117.070846 33.057424999999995))"
06,081,603700,1400000US06081603700,06081603700,6037,CT,1795506,0,"POLYGON ((-122.463268 37.639151, -122.458742 37.640440999999996, -122.449284 37.635135, -122.448708 37.635045999999996, -122.44810799999999 37.63494, -122.448097 37.635199, -122.446124 37.635224, -122.445432 37.635084, -122.44409 37.634373, -122.439679 37.636303, -122.43782 37.632863, -122.43503799999999 37.630338, -122.43770599999999 37.629678, -122.439324 37.627853, -122.44254 37.625904, -122.447239 37.62434, -122.448086 37.625735999999996, -122.45391599999999 37.631777, -122.454274 37.632058, -122.456886 37.633936999999996, -122.462024 37.636778, -122.464132 37.638791, -122.463268 37.639151))"
06,075,030900,1400000US06075030900,06075030900,309,CT,1853667,0,"POLYGON ((-122.475347 37.720914, -122.474745 37.726935999999995, -122.474634 37.728992, -122.474972 37.731072, -122.475173 37.734562, -122.471569 37.734707, -122.46624800000001 37.734936999999995, -122.462879 37.736211999999995, -122.46313599999999 37.737023, -122.461242 37.735782, -122.45950500000001 37.734291, -122.459064 37.733644999999996, -122.461748 37.730064, -122.461727 37.729993, -122.460816 37.728681, -122.46288799999999 37.728055999999995, -122.462786 37.725549, -122.462199 37.725293, -122.462265 37.721748, -122.466278 37.721668, -122.46974 37.721644, -122.471983 37.721661, -122.47244 37.721603, -122.47254699999999 37.71964, -122.472672 37.717248, -122.474628 37.719169, -122.47537 37.720275, -122.475347 37.720914))"
06,013,380000,1400000US06013380000,06013380000,3800,CT,6183658,7310701,"POLYGON ((-122.365911 37.925247, -122.360055 37.925214, -122.353038 37.925204, -122.348569 37.925193, -122.347665 37.925194, -122.33853500000001 37.925159, -122.32827 37.917614, -122.32531900000001 37.914778, -122.31146799999999 37.897628999999995, -122.315150304886 37.896843573915596, -122.31557 37.896961, -122.319005 37.897856999999995, -122.322332 37.895419, -122.326225 37.897732999999995, -122.32373 37.905845, -122.333621842292 37.9085432747585, -122.33453 37.908791, -122.344674 37.907235, -122.35228000000001 37.90761, -122.360123 37.908922, -122.36085036102202 37.9081024075022, -122.361174 37.912077, -122.361828 37.917584999999995, -122.362014 37.918047, -122.362048 37.922647999999995, -122.365911 37.925247))"
06,079,012000,1400000US06079012000,06079012000,120,CT,2519829,0,"POLYGON ((-120.619459 35.115292, -120.619079 35.12036, -120.61901 35.121461, -120.618592 35.12726, -120.61634 35.12714, -120.61626799999999 35.128406999999996, -120.612185 35.130899, -120.608125 35.130082, -120.606811 35.129491, -120.607404 35.126816, -120.606465 35.125648, -120.606112 35.125643, -120.606274 35.12274, -120.606529 35.122755999999995, -120.60775100000001 35.122811999999996, -120.60839 35.123311, -120.608432 35.121994, -120.609038 35.122005, -120.609114 35.120936, -120.608164 35.120891, -120.60836499999999 35.117877, -120.60951 35.11571, -120.609524 35.115525, -120.60757699999999 35.115547, -120.607631 35.114789, -120.608243 35.114833, -120.608446 35.110679, -120.606303 35.110668, -120.606308 35.108581, -120.604383 35.108557, -120.604384 35.106555, -120.605627 35.106570999999995, -120.61075 35.106623, -120.616409 35.106569, -120.616428 35.108917999999996, -120.616055 35.111877, -120.619594 35.112995999999995, -120.619459 35.115292))"
06,067,007204,1400000US06067007204,06067007204,72.04,CT,8176766,0,"POLYGON ((-121.477105 38.669996, -121.466103 38.669899, -121.456865 38.669433, -121.456346 38.669115999999995, -121.453114 38.669205, -121.44730200000001 38.669199, -121.429142 38.669109, -121.417619 38.668994999999995, -121.41526400000001 38.668976, -121.415224 38.658164, -121.421624 38.656908, -121.421638 38.654523999999995, -121.429138 38.654607, -121.43841499999999 38.654708, -121.44092599999999 38.654734999999995, -121.443513 38.656462999999995, -121.447344 38.654956999999996, -121.447739 38.654827, -121.456912 38.654931999999995, -121.465178 38.655024, -121.46615 38.655169, -121.46708699999999 38.655333999999996, -121.474322 38.655347, -121.477105 38.669996))"
06,037,670202,1400000US06037670202,06037670202,6702.02,CT,2980341,0,"POLYGON ((-118.372147 33.787476, -118.368122 33.791407, -118.36749499999999 33.794149, -118.367143 33.795204999999996, -118.351054 33.795204999999996, -118.342017 33.787585, -118.345415 33.785226, -118.350991 33.784034999999996, -118.35195999999999 33.783208, -118.35242 33.782213, -118.353024 33.781805, -118.354208 33.783476, -118.356732 33.783024, -118.35681199999999 33.782987999999996, -118.356895 33.782939, -118.356944 33.782891, -118.35696 33.782844, -118.35702599999999 33.782767, -118.357067 33.782671, -118.35718 33.782565999999996, -118.357536 33.78185, -118.360852 33.781020999999996, -118.362994 33.778884, -118.363988 33.778639, -118.363417 33.779365999999996, -118.36558099999999 33.785598, -118.366395 33.785385999999995, -118.367353 33.784863, -118.372592 33.785559, -118.372147 33.787476))"
06,085,508401,1400000US06085508401,06085508401,5084.01,CT,2506479,0,"POLYGON ((-122.064202 37.367377, -122.063038 37.366115, -122.062772 37.367441, -122.06196800000001 37.368547, -122.05831 37.374541, -122.05629 37.37379, -122.05285 37.372800000000005, -122.04851 37.37178, -122.04995 37.36824, -122.05018 37.36541, -122.05038 37.362649999999995, -122.05020999999999 37.35942, -122.05026 37.3571, -122.05055 37.35577, -122.05055 37.3522, -122.05054 37.35207, -122.05503 37.35207, -122.06061 37.352039999999995, -122.061557 37.354068, -122.06246 37.356179999999995, -122.063014 37.35955, -122.063009 37.361236999999996, -122.062938 37.363603999999995, -122.06307 37.36494, -122.064202 37.367377))"
06,031,001300,1400000US06031001300,06031001300,13,CT,45574877,0,"POLYGON ((-119.608182 36.099349, -119.607833 36.137431, -119.607515 36.137833, -119.572017 36.137932, -119.549743 36.137923, -119.53638 36.137893, -119.536587 36.071099, -119.536512 36.070373, -119.53627900000001 36.069561, -119.53627399999999 36.06895, -119.53628499999999 36.065495999999996, -119.536268 36.065270999999996, -119.542461 36.065072, -119.562985 36.065158, -119.571898 36.065149, -119.607795 36.065275, -119.608041 36.098079, -119.608182 36.099349), (-119.58104399999999 36.111826, -119.581013 36.109023, -119.581025 36.102637, -119.580978 36.094438, -119.572023 36.094439, -119.572034 36.09079, -119.572007 36.087148, -119.571916 36.079865999999996, -119.563062 36.079867, -119.554154 36.079828, -119.554295 36.094423, -119.554227 36.096227, -119.554236 36.101268999999995, -119.554255 36.105292, -119.562014 36.105458999999996, -119.565368 36.105337999999996, -119.572074 36.105349, -119.572132 36.116282999999996, -119.575999 36.116262, -119.576686 36.116254, -119.58109 36.116264, -119.58104399999999 36.111826))"
06,059,089003,1400000US06059089003,06059089003,890.03,CT,1303056,0,"POLYGON ((-117.93775600000001 33.766917, -117.929042 33.766999, -117.923231 33.767054, -117.920333 33.767081, -117.92025100000001 33.759791, -117.928943 33.759713999999995, -117.930103 33.759703, -117.93251599999999 33.759681, -117.932637 33.759679999999996, -117.935461 33.759654999999995, -117.937633 33.759634999999996, -117.937698 33.763523, -117.93775600000001 33.766917))"
06,075,035300,1400000US06075035300,06075035300,353,CT,1126337,0,"POLYGON ((-122.50193 37.749376999999996, -122.499784 37.749472, -122.499914 37.751334, -122.495165 37.751543, -122.495046 37.749680999999995, -122.494911 37.747814, -122.494774 37.745948999999996, -122.494646 37.744088999999995, -122.494504 37.742222, -122.494404 37.740352, -122.494253 37.738493, -122.494126 37.736630999999996, -122.493784 37.733989, -122.496564 37.733855999999996, -122.497487 37.733925, -122.499139 37.734404, -122.501041 37.7353, -122.501142 37.738192, -122.501404 37.74191, -122.501536 37.743784999999995, -122.50193 37.749376999999996))"
06,073,020306,1400000US06073020306,06073020306,203.06,CT,20589943,0,"POLYGON ((-117.175198 33.098694, -117.173737 33.100716999999996, -117.172708 33.102453, -117.17143899999999 33.102461, -117.169037 33.104518, -117.166807 33.103947, -117.163095 33.108347, -117.162285 33.108908, -117.162204 33.112372, -117.160059 33.114810999999996, -117.163499 33.115247, -117.163605 33.117160999999996, -117.165903 33.120546, -117.166174 33.122327999999996, -117.165328 33.127272999999995, -117.16365 33.137014, -117.159936 33.137358, -117.151679 33.139388, -117.149673 33.139413999999995, -117.143596 33.139193, -117.141134 33.138536, -117.136106 33.13642, -117.133962 33.135571999999996, -117.128436 33.134611, -117.126978 33.134322, -117.123407 33.132885, -117.121488 33.132002, -117.122823 33.130305, -117.12334899999999 33.127896, -117.126265 33.127537, -117.12743 33.126444, -117.12750199999999 33.124007, -117.127434 33.119163, -117.127421 33.118438, -117.127455 33.108779, -117.128756 33.108312999999995, -117.129131 33.107171, -117.127509 33.106136, -117.127695 33.103654, -117.129892 33.103065, -117.130771 33.102264999999996, -117.130515 33.099081999999996, -117.1331 33.098846, -117.13526999999999 33.097939, -117.13702 33.098203999999996, -117.137681 33.096917, -117.13582099999999 33.093744, -117.136096 33.091836, -117.137313 33.089498999999996, -117.138077 33.088719, -117.141834 33.088104, -117.144049 33.086318, -117.146342 33.086281, -117.148413 33.085159, -117.150986 33.085628, -117.153358 33.085117, -117.15456 33.083935, -117.154685 33.082538, -117.155783 33.080580999999995, -117.155796 33.079327, -117.156862 33.077216, -117.16001 33.076359, -117.161616 33.074881, -117.164377 33.071518, -117.16385 33.073499, -117.164738 33.074799, -117.164123 33.076779, -117.165797 33.079481, -117.165562 33.080377, -117.165657 33.083645, -117.164552 33.086062999999996, -117.165231 33.089103, -117.16653600000001 33.091299, -117.169028 33.091836, -117.17165 33.094843, -117.171659 33.094906, -117.172693 33.097603, -117.174601 33.097061, -117.175198 33.098694))"
06,013,354002,1400000US06013354002,06013354002,3540.02,CT,14558922,38563,"POLYGON ((-122.21109799999999 37.907889, -122.210763 37.908322999999996, -122.208811 37.908939, -122.206007 37.908445, -122.20416 37.909119, -122.20071899999999 37.914038, -122.200146 37.917538, -122.19726299999999 37.919792, -122.19683 37.921473999999996, -122.195641 37.922173, -122.194171 37.921904999999995, -122.1918 37.920631, -122.18888799999999 37.920257, -122.184728 37.919162, -122.174716 37.917967, -122.172979 37.917942, -122.166383 37.919708, -122.164546 37.92129, -122.161926 37.920327, -122.160877 37.918226, -122.159725 37.917891, -122.15800899999999 37.917668, -122.15974 37.91753, -122.159553 37.916444, -122.158575 37.914743, -122.16055 37.914348, -122.16090000000001 37.914505, -122.16269 37.914279, -122.16200599999999 37.912621, -122.163036 37.911598, -122.161982 37.909642999999996, -122.160939 37.909544, -122.159157 37.909749999999995, -122.159048 37.908591, -122.152959 37.906427, -122.153036 37.904455, -122.15458 37.904992, -122.15771 37.904503, -122.159651 37.903661, -122.158387 37.902049, -122.158457 37.899688999999995, -122.157313 37.898623, -122.15783 37.896374, -122.15529599999999 37.895643, -122.154144 37.895908999999996, -122.15120999999999 37.895292, -122.151517 37.892965, -122.154545 37.892438999999996, -122.154398 37.891824, -122.161327 37.892767, -122.16505599999999 37.89271, -122.168111 37.892252, -122.171078 37.891414, -122.17415 37.889987, -122.17593600000001 37.888674, -122.177402 37.887132, -122.182125 37.880051, -122.182673 37.879332999999995, -122.18339499999999 37.878398, -122.189739 37.881889, -122.192005 37.883568, -122.19266999999999 37.884459, -122.193601 37.886222, -122.194196 37.888051999999995, -122.194659 37.888560999999996, -122.201249 37.89181, -122.203238 37.892192, -122.205332 37.893715, -122.20688200000001 37.89611, -122.209486 37.89882, -122.210494 37.899516, -122.207178 37.901258, -122.207087 37.901720999999995, -122.20719199999999 37.902549, -122.208125 37.903915, -122.210539 37.905823, -122.211257 37.90685, -122.21109799999999 37.907889))"
06,001,441601,1400000US06001441601,06001441601,4416.01,CT,1291645,0,"POLYGON ((-122.038369 37.563570999999996, -122.036309 37.566212, -122.036557 37.566277, -122.03242900000001 37.570799, -122.026791 37.567989, -122.022784 37.566055, -122.024827 37.563500999999995, -122.024561 37.560734, -122.025352 37.559602, -122.026697 37.55787, -122.027608 37.556687, -122.03041400000001 37.557063, -122.03101 37.556714, -122.031219 37.556591999999995, -122.038506 37.563407999999995, -122.038369 37.563570999999996))"
